7.849335539978632426e-01,2.068517314161679721e-01,9.353044460899938572e-01,9.632491598974350921e-01,7.328017767263809157e-01,1.600067181078228540e-01,4.667537658422121760e-01,4.649590046368008434e-01
7.138784222601612939e-02,7.713256926659299850e-01,5.564830327449873382e-01,7.811565789940253524e-01,9.303650062151118671e-01,4.254797926437767774e-01,2.326458504864353793e-01,4.424107458742039256e-01
7.740771570775967225e-01,7.392415850875564409e-01,6.872865894091061412e-01,3.856181709384044476e-01,9.604372720450962131e-01,1.740035552029832733e-01,4.150700964650374525e-01,3.838765751675315974e-01
1.694002115115742502e-01,4.830025781607646396e-01,2.260819588095990262e-01,7.897445233089480654e-01,3.777232200948136276e-01,1.662650999502064408e-01,4.751987458536792719e-01,7.407202400417979282e-01
4.814708574801851437e-01,3.630434524028082199e-01,6.648578139428352740e-01,2.333857426191170426e-01,9.751266338269874989e-01,7.719820074446885894e-01,6.373634506570315938e-01,3.876472065126412847e-01
1.330851799010808190e-01,7.444949066710512264e-01,5.572289330928986706e-01,3.993678140252039377e-01,7.518401794601492494e-01,2.433883695599902142e-01,9.053264515130390322e-01,5.638913229421360640e-02
4.253306803020797666e-01,8.362720413998094848e-01,5.122299919711507110e-01,9.312928596508452950e-01,4.928940683974256665e-01,9.834599183672043665e-02,9.162523233685320179e-01,2.008447841284184410e-01
8.784731825382658954e-01,6.336903380067722136e-01,5.909390223382389173e-01,5.284623320151278225e-01,3.361374259099521034e-01,8.391417998518788668e-01,9.757346386592353760e-01,4.471601354934960915e-01
2.703084330130980373e-01,1.775485252371287181e-01,5.029285804562274587e-01,4.416975574307679953e-02,6.645205065074422102e-02,5.468446732082816730e-01,9.712892570852792451e-01,1.456391509629748615e-01
9.388158205453666083e-01,2.761549923917294702e-01,7.171972942209166035e-01,3.243917392820037104e-01,1.861689207865845352e-01,1.160560935621839374e-01,9.609190913832743597e-01,7.251746594567546333e-01
5.549740500900561813e-01,5.671636424261214948e-01,5.966521240827415973e-03,4.567491951937605599e-01,6.414913319577854045e-01,9.989845644550066073e-02,9.575865004170258654e-02,8.048691948609379976e-01
4.638575312918945537e-01,9.070590159209623859e-01,2.656983022221846014e-01,8.397692349662616573e-01,9.327237596204578374e-01,5.590227634981986826e-01,6.759954361122172406e-01,7.624598480372779541e-01
8.212255629707322369e-01,4.574507621197532181e-02,9.357368686519395018e-01,1.577729487867757241e-01,5.721991277323899006e-01,6.965130255418572336e-02,8.145248897944042943e-01,7.220805956545627291e-01
4.639162121873224853e-01,4.907612677210827501e-01,1.341357528320932246e-01,1.392188000712413221e-01,9.351894745410640475e-01,7.180502285136693974e-01,3.375258159707874572e-01,6.879695967522511113e-01
1.832066546559929510e-02,6.545869141073065167e-01,3.240485538226267614e-02,9.192265751982253708e-01,4.067558972627963731e-01,8.653237986738571141e-02,6.509800043303249906e-01,9.820519866059851388e-01
1.007316396326585206e-01,7.878454830960147648e-01,4.658651769300365952e-01,6.176934239918910885e-01,8.047291127660318732e-01,1.004295082465598288e-01,9.518711479153093569e-01,9.174236328313608579e-01
1.098347161962365259e-01,9.119655830980144540e-01,8.178255920095411913e-01,4.199812724429149435e-01,9.364187365017425657e-01,5.460570131235895630e-01,6.888645357989416906e-01,6.491808055362836560e-01
9.225897419690511914e-01,4.172403895856853229e-01,1.155248087816806990e-01,3.653139009641482859e-01,4.100978365280143478e-01,2.189626518540456201e-01,8.250141771022623249e-01,1.664512141977848581e-01
6.215004873648688477e-02,7.902813143418907504e-02,9.740570946200935998e-01,4.630181932283028434e-01,7.043577145500664605e-01,9.404572790868974685e-01,5.207462612233958454e-01,6.203545465680030402e-01
4.758764722663971769e-01,2.052423683581288127e-01,9.426817332247491299e-01,8.503437515491151233e-01,6.042107667449271302e-01,4.273701909273323052e-01,6.466446828310068451e-01,6.717564897552116276e-01
5.301462457418588681e-01,3.603050592099120708e-01,8.039667732394490951e-01,6.262234490083341543e-01,6.511143360544047187e-01,9.002434152024912928e-01,3.777894953469203010e-01,3.906369617825625751e-01
3.377505061997677638e-01,5.172391729826777418e-01,1.440527733112976216e-01,5.320432234942209515e-01,1.890486009993261884e-01,6.539361170612589813e-01,6.951772118955690249e-02,5.688691585305042375e-01
6.683697918341534594e-01,4.190836620499786003e-01,5.582702370120536939e-01,6.472661109940879287e-01,6.754998905515439134e-01,3.037841671602281579e-02,4.950481960295413097e-01,9.066948174374745983e-01
4.821502118682271520e-01,3.486304379938571785e-01,8.660445339910382012e-01,8.861127715893737378e-01,2.011470503068579774e-02,3.841095670452850941e-01,8.013978419496581296e-01,8.803017182843125843e-01
3.275742258626078707e-01,7.367403168317732121e-02,5.455180783139808032e-01,4.655167169379661463e-01,2.723185709596087634e-02,4.816638374621728946e-01,4.897287917246511135e-01,8.443410211148313360e-01
3.469229219006761955e-01,7.691566892137332578e-01,1.174597896837007438e-01,5.821009924579202410e-01,1.997083981153309207e-01,5.535867222462126369e-01,2.186618589675931590e-01,5.669812005676707622e-01
8.217178684454260473e-01,1.288586339747023191e-01,9.238208021740840215e-01,4.063360969556052416e-01,2.871882906113244482e-01,1.793599806436663169e-02,6.433307721508414456e-01,7.902384560173377759e-01
6.476769197093945607e-03,4.436795293711633947e-01,5.527700634604680863e-01,5.772175209710577182e-01,9.689417506202535613e-02,2.091876157556604721e-01,4.323595966774783639e-01,9.972169201054974508e-01
4.172283142062538364e-01,3.889150226840943914e-01,5.846130959859511256e-01,6.296564455051001374e-03,4.594995905240092382e-01,2.624139826468819825e-01,4.458673369250648610e-01,8.068525639288749440e-01
2.227250755537314442e-01,7.303343934097835666e-01,1.161844126237416841e-01,6.315917574990778105e-01,5.217815448984355342e-01,1.077359779396529493e-01,3.914721134164216299e-01,1.068850652706410109e-02
3.208436161462286940e-01,8.057444411404596218e-01,5.161700912666800090e-02,7.670354312144957998e-01,9.951774962406111369e-01,5.533561850032724383e-01,6.436330454922145616e-02,7.502790011891258271e-01
8.808851605709862032e-01,8.070370829951514224e-01,3.945392420389781662e-02,9.131783965295802163e-01,6.853746281258535911e-01,6.922339867757102416e-01,8.905142366497198481e-02,6.505253942821453972e-01
2.473124040466667672e-01,7.611668242891460601e-01,2.629936140196299510e-01,8.026445840521049258e-01,4.750828040466483770e-01,9.800850450077455145e-01,6.972427953493842701e-02,7.397184334251452054e-01
7.055836807887359008e-01,4.507838045936248816e-01,7.102593717379649396e-01,4.172567277265009089e-01,4.780339745570135745e-01,8.161796919662835936e-01,2.838961603138122625e-01,2.615907562321106994e-03
8.154765058273937273e-01,7.318730160534985263e-01,2.717151340952403960e-01,7.361657663326488521e-01,6.854293524310547392e-01,5.441883103002985722e-01,2.554533561917596840e-01,5.088212007122834279e-01
9.921997557032428139e-01,9.475903424691256571e-02,1.021720238178153162e-01,6.936880771833545678e-01,5.754985806451382579e-01,5.522688172227286918e-01,9.209924233358228740e-01,8.402681329793005860e-01
3.906589806593507852e-01,5.131241759311548911e-01,1.597755926004891247e-01,4.530604996615873459e-01,2.833783805288055957e-01,5.003668633838658231e-01,9.539844508617134622e-01,1.741863339602740535e-01
8.617507015792121861e-01,4.273951458670641745e-01,3.999605820693428182e-01,8.658181037738776897e-02,7.386256041328609356e-01,9.115812607451382332e-01,6.875854853348476459e-01,2.497454691775330415e-01
2.860640150894666611e-01,9.824532320607907154e-01,5.232565418242798305e-01,1.755963581959235631e-01,9.824596829211187377e-01,3.041905329206289199e-01,2.782987970282003731e-01,3.343877113377601296e-01
1.503009943699917805e-01,3.701918639103803921e-01,8.503584284584376762e-01,3.562289514358234488e-01,2.869434416423009004e-01,2.462556937765398857e-01,4.320465883303319377e-01,1.692657212019397228e-01
8.898510838286527447e-01,4.146956377639198221e-01,6.019010706560812274e-01,4.345788181341836420e-02,4.027221177866462387e-01,1.053941067191237480e-01,7.174093769761354933e-01,4.754576783312158827e-02
9.202083416391350079e-01,6.307840852194098735e-01,8.656269808220086182e-01,3.203409539211311552e-01,3.236008277340055583e-01,4.518405361862332104e-02,2.005344066193750496e-01,3.271394699890379787e-01
2.610227127608307773e-01,6.265323968392932930e-01,9.249930967514059521e-01,7.244815697684769962e-01,3.487833326773587261e-01,3.781618713703971402e-01,7.217132862574826557e-02,2.692717845342632588e-01
1.698347909091846297e-02,3.705769884309340068e-01,4.543381496745269033e-03,2.856719347053522373e-01,2.492606339838916440e-01,3.579681357273877262e-01,5.851356426628816498e-01,4.696400449766602314e-01
5.323670213804017060e-01,3.659170761062839894e-01,7.934046225284927534e-01,6.645102937661273579e-02,9.059877725812730542e-01,3.694833190386838107e-01,6.276622638958679889e-01,4.050893756036177962e-01
3.406633615577543406e-01,3.012698690105330979e-01,9.170941843273775484e-01,1.076020253452505404e-01,5.099799287696618055e-01,2.911409207046172787e-01,2.389296708145742798e-01,4.314943163642791513e-01
3.838065889048415391e-01,9.248416382192842233e-01,3.624372417521054546e-01,5.532826733082605308e-01,7.257471386922386136e-01,7.957578210378832839e-01,9.974426943501568665e-02,2.504392199555695031e-01
1.695231609321796729e-01,5.403629246672608799e-01,3.096939045270075130e-01,8.192005994677784564e-01,4.802699606609502903e-01,5.577437980258546091e-01,8.491339596841112058e-01,7.234778362055205303e-02
9.328355030735039355e-01,9.125972535190248758e-01,6.797240780331779142e-01,3.487365337879383409e-01,4.636608522777807551e-03,4.739511372575988535e-01,9.165663211303003433e-01,7.220156126878711778e-01
5.279563097970036978e-01,9.093306661054797457e-01,2.291135912958948140e-01,1.354036673714337224e-01,3.278419426367547018e-01,2.409583602155063176e-01,6.816899212995375379e-02,8.435902301863084096e-01
8.604864425177624065e-01,5.413435080423190104e-01,8.714812808076890516e-01,3.748596993358046525e-01,7.966645306988873187e-01,1.210170914857213731e-01,9.411254024276157759e-01,3.545696977703896025e-01
4.348702694435306881e-01,6.598527453276653576e-01,2.862310755537176288e-01,5.987675756416500628e-01,1.845520151625330563e-01,6.060394390511676388e-01,4.439192002658367553e-01,2.486559276747299929e-01
2.424100706742773337e-01,7.549929368619633374e-01,9.082686704925501120e-01,4.025469297158346116e-01,2.977961123790684450e-01,5.712084344102612565e-01,4.777339335293879774e-01,9.865530046870242264e-01
5.460256230487915419e-01,7.869240802969350579e-01,9.655786143092927043e-01,1.038207964549212603e-01,6.874030936420290061e-01,1.369163454651061151e-01,7.699338134739911466e-01,1.628504120124776300e-01
4.627274219080255158e-01,5.698948540711046284e-02,4.948917131398611335e-01,9.316882848953641494e-01,8.882860433195097771e-01,3.213112716370641886e-01,9.420079831372550894e-01,8.825884408154665017e-01
7.294581763890101156e-01,2.556334585830578598e-01,8.759289942634131965e-01,5.130219758645828687e-01,3.690112419732162197e-01,9.841592845913682552e-01,9.416653346254609813e-01,6.134800607515779047e-01
5.336424692980679119e-01,6.721680404058986147e-01,1.215805863077384918e-01,9.187202585245348718e-01,2.464111481948385585e-01,3.226338658775453894e-01,6.301240465586448458e-01,2.578193460167254036e-01
2.969116352248625246e-01,7.712742633470068832e-01,2.633084061066407466e-01,5.916664993060896105e-01,5.854244075312831086e-01,6.263737741310255736e-01,5.096759574008425941e-01,9.286360291510833420e-01
7.520975888327056103e-01,4.479006176705437881e-01,5.073715215945150403e-01,2.891605865724597990e-01,5.532348652044980497e-01,9.798327192763276461e-01,4.707967958445341550e-01,5.784977869666148020e-01
3.546886559271367201e-02,1.539107568019828509e-01,7.966345421179008568e-01,8.352770328277721035e-01,9.515125204524458313e-01,1.591098009580615980e-02,4.183642891248469109e-01,5.720024163324877176e-02
4.377842048914390993e-01,4.780820960242978535e-01,3.584085088722709367e-01,3.618402765489098227e-01,9.717728589743936940e-01,5.973829594351121042e-01,2.992125932872249372e-01,2.774504608299871444e-01
6.755293766434464775e-01,8.262514294918723579e-01,1.848383277977595496e-01,4.068830857909093712e-01,9.613652040229280216e-01,1.773889864402022898e-01,7.611170299004155204e-02,3.609535573120825624e-01
7.821370519366488416e-01,3.515294798649387653e-01,5.619340831725300189e-01,8.787570095296337591e-02,7.894086486275061487e-01,6.364958115184812248e-01,9.778254627863961490e-01,9.457137371260421199e-01
8.332544266028790725e-01,5.818227110835871851e-02,8.581018082820102144e-02,7.318998184552042430e-01,7.885548900078721557e-01,7.830069421407854779e-01,5.945454697478417261e-01,4.389335090257491245e-01
6.558391978220288188e-01,5.416893604942124574e-01,8.129402465840951386e-01,2.866557108738488902e-01,5.966002824283413997e-01,1.769327229702823967e-01,6.596210681111702723e-01,4.256248367789345899e-01
6.136292247248525955e-01,4.536741618588212566e-01,3.358989572260605572e-01,4.116080862068400847e-01,7.649863929857294575e-01,6.466726934924540426e-01,9.306403428110211484e-01,9.717921847094950216e-01
9.637043306813616317e-01,1.568766819321868455e-01,2.389877228630605810e-01,7.593820121196140915e-01,2.109173887381166068e-02,2.196199842134205493e-02,9.721043502256179192e-01,2.543172044942274557e-01
5.278377413520931594e-01,1.400639502700902206e-01,2.259390713293817354e-01,1.389882338236348991e-01,3.264456232577591654e-01,7.841335551781118962e-01,7.508586594034371009e-01,3.959396742510584710e-01
2.980062250142783142e-01,9.432476003447621826e-01,5.922399305764289856e-01,5.974624543987034908e-01,9.853476044122616573e-01,8.802137693870456525e-01,2.657596352855995381e-01,1.099139641042032878e-01
8.471180603540527931e-01,6.907146520167600778e-01,3.352627430073371606e-01,8.673787540220673220e-01,4.186949156417720808e-01,1.383678066937309437e-01,8.182633826253238318e-01,8.857396402894706089e-01
2.827848908423373775e-01,5.269649379943465162e-01,3.636826300830267034e-01,8.500598061696330587e-01,4.761804929773839623e-01,3.007896211683626086e-01,5.699688330813982295e-01,8.680772691021697574e-01
7.959363462112208909e-01,6.547194276002206159e-01,8.270829368385794744e-01,2.738815439983329769e-01,1.334878114885016398e-01,8.173674323324470192e-01,9.744739198507502698e-01,4.911615121985157817e-01
4.813017859635406737e-01,8.644827160298994562e-01,8.753082467371591235e-01,2.614437243613232376e-02,3.373947932137835171e-01,7.158149829550578547e-01,3.358131484466806427e-01,6.071889503291207912e-01
1.313733179040408316e-01,3.628248775375630952e-02,9.956147583167581638e-01,4.469207201150832143e-01,7.972988156398345128e-01,8.790039873029995565e-01,7.179740940292458351e-01,8.631581872875493389e-01
5.381238460520976208e-02,5.044303904821271223e-01,9.680824058721937408e-01,7.175880093443464114e-01,7.110130532026993633e-01,4.497493179951403963e-01,1.819608348386214658e-01,4.681946777808141391e-01
5.319085432762138410e-02,1.913710898555196493e-01,8.295905549313477012e-01,5.112940305146015385e-01,3.850813432166481087e-01,2.886833441529009781e-01,8.771401926083128853e-01,3.352015814076486633e-01
5.555576277486085068e-01,6.692502652970239163e-01,4.855837385398664718e-02,4.479701332987229279e-02,8.199494812745034000e-02,9.349983696435486547e-01,7.974567677105297570e-01,3.250215088301283695e-01
6.303971194791370136e-01,2.212215209350872902e-01,7.979652337138104512e-01,5.787215351315767586e-01,4.652249705376080291e-01,9.976825232454342718e-01,8.414612806837264980e-01,2.607898798199046464e-01
7.488763704641102636e-01,1.679010030994718683e-01,9.193777858433959116e-01,3.582617330894800611e-01,7.896191090840791738e-01,1.007095818380214780e-01,9.123240086499515566e-01,6.077841964761377946e-01
1.388593250832177439e-01,1.895457006391868537e-01,4.642302460035618861e-02,8.777063448810715762e-01,3.784781178012456282e-01,5.476212212741531360e-01,6.944305902518906892e-01,3.123088097775916783e-01
6.850319066750278907e-01,6.321533483978560852e-01,7.764541500405062191e-01,1.805819903527585701e-01,5.185007711465495772e-01,8.690316377393476621e-01,7.892041459864896913e-01,9.642267193511050438e-01
4.725885500713160603e-01,5.992611809334968953e-03,3.520917772365539378e-02,6.252077794720946047e-01,3.387106740912583236e-01,9.043042893703945317e-02,9.227005312495162315e-02,6.991388380645451317e-01
8.786096654372234083e-01,9.375645628281907840e-01,9.495808571199498838e-01,6.722157322404729296e-01,9.710672119622963949e-01,6.022735946704381726e-01,8.942788706699980050e-01,4.869727733857401875e-01
2.055280978495132027e-01,9.445082975136098735e-01,8.616002265574462804e-02,1.431055909368904588e-01,3.945632779491140552e-01,6.997671311877528000e-01,9.088217184701192775e-01,8.908868364163805564e-01
9.231867015563314238e-01,2.767091551814159223e-01,3.460497890013297662e-01,9.312632693294292663e-01,5.520119171554042081e-01,5.311581995788084987e-01,7.551967491958722078e-02,4.599186492745035437e-01
4.701807093579982721e-01,2.593017879461022579e-01,2.464098484357584162e-01,3.772037255859864713e-01,6.729220543910219288e-01,7.616801927237853986e-01,8.006016668137306835e-01,5.798409867910787607e-01
2.735562625040404150e-01,1.906891690038711173e-01,7.613742251873668598e-01,8.961256045811972770e-01,5.772967042700978268e-01,5.377517955618575929e-01,5.186451544808274861e-01,2.652191815389365326e-01
7.211586782435951415e-01,6.524473215221908706e-01,1.632734792680877733e-01,6.026942118138624016e-01,4.669162245638874831e-01,9.056566434008490596e-01,6.611053953821387497e-01,9.769862655880345859e-02
1.085778043324721054e-01,6.170810259479868609e-01,2.997482774173405584e-01,5.743366959218093593e-01,7.199071837797011986e-01,7.291669633390877037e-01,2.247230575430593236e-01,5.384942371808886241e-01
4.431019066136142603e-01,8.932717292702142542e-01,9.489376924491870202e-01,2.615685569252845788e-03,8.046102557756892315e-01,9.981305243952228734e-01,8.721692493853017147e-01,8.073523863551984592e-01
3.927609975310475399e-02,6.334188300600280819e-01,5.107796413649027256e-01,6.294187729563401890e-01,3.689293088741290028e-01,8.747843176787685193e-01,7.755686467521974992e-01,8.023215018757564598e-01
5.640194367264725894e-01,3.943456837832635120e-01,9.536462166483832270e-01,7.840200369462023700e-01,7.421836264690957474e-01,3.378775079665721215e-01,3.479801687092098916e-02,6.122370082964065929e-01
3.290066677804375228e-01,3.409062988764652857e-01,1.266810684418216981e-01,1.322348615044736109e-01,7.590718951612550613e-01,1.412944583891415640e-01,3.854700878883378090e-01,7.120472314258452506e-01
6.694694432216783397e-01,2.610303422982526156e-01,1.919806733576141511e-01,4.039050310150222867e-01,2.173279209478952145e-01,8.842945595361170197e-01,9.951715850690459053e-01,2.577187385136022746e-01
4.021127057847804220e-01,2.579499114583030384e-01,8.494019029284932687e-01,5.772297392303982200e-01,9.787591054084343600e-01,1.900296791773067318e-01,1.995021655527137172e-01,5.422251669156100684e-01
3.447742352132909804e-02,4.409861179887846205e-01,5.371529073087203399e-01,8.969540344507026530e-01,6.200887945790743982e-01,2.110973529403077364e-01,5.065345642489894606e-01,6.123446998288255561e-01
7.278967632853885483e-01,7.479387242043873396e-01,8.050748507151614941e-01,4.086154470659925098e-01,5.728702350437905322e-01,9.614248351832301864e-01,3.131882746644356619e-01,6.336323852542197210e-01
4.936242943351010215e-01,5.922594039814820244e-01,8.077539342282201718e-01,4.526698891086478049e-03,8.370991804604385189e-01,8.356370489922821942e-01,7.563593815920441887e-01,6.674435286648905397e-02
9.586148460710729458e-01,7.360698710521845767e-01,1.305603407821456230e-01,8.175197022127215218e-01,9.648079240708741233e-01,5.228629538546846200e-01,2.838376117608816251e-01,2.295045733228768814e-01
8.187339018818537983e-01,6.418612501675350357e-01,3.179524036998944148e-01,6.368605409862837519e-03,8.330864323177520347e-01,9.865505608193796405e-01,1.227726587012836212e-01,8.653283812687092569e-01
7.657578517460266188e-01,7.076283029253647161e-01,8.890720626830012074e-01,3.181949651765912934e-01,5.277765675954300129e-01,3.630795412775131847e-01,5.778138902314170489e-01,7.846554450113838453e-01
1.724813253368291388e-01,5.008354124929178530e-01,6.259373184711328753e-01,4.029349539080733233e-01,3.479390251205751738e-01,2.089600020516927392e-01,9.770637705592326583e-01,1.015220689113164321e-01
1.112826043092702832e-01,4.988644711096409390e-01,1.803606543926807859e-01,4.268952219164795503e-01,3.929822684380314124e-01,1.032817789817328524e-01,8.235124014899247724e-01,8.749522477443334445e-01
6.983984338925519619e-01,7.608063092632710855e-01,1.773371107107392097e-01,5.076574729594660607e-01,5.013753650562629005e-01,8.524149470702258036e-02,2.130149469423192610e-01,2.094715601818344375e-01
1.092076349389482504e-01,1.936095516070335254e-02,5.061885396474276044e-01,6.930711411827087387e-01,5.703832382618259089e-01,5.866341867673170452e-01,5.520878152625315893e-01,1.483662678972526017e-01
4.942402476019374102e-01,2.359404258106616581e-01,4.762140578196117913e-01,8.036900221033523861e-01,2.971826748461989798e-01,5.220406343366155166e-01,3.426489909105071563e-01,5.035913506286920915e-01
8.937293500981244865e-01,3.020394542101372259e-01,7.145443550443308922e-01,8.148077362733099349e-01,4.890816850424078988e-01,3.004437538096303983e-01,5.349662093292614218e-01,1.160535562730120596e-01
9.701880218251406340e-01,7.708478920275152468e-01,9.923163303987414530e-02,2.260338282640790286e-01,8.715720353228042505e-01,8.061215636909319082e-01,8.202529554816793134e-01,3.755192602448180761e-01
4.765293182517023052e-01,2.995817116898054078e-01,1.678144188623664768e-01,4.897783467595402396e-01,7.600426384264113988e-02,5.142357142875020326e-01,8.554153233850669835e-02,9.304825507093185122e-01
1.486214102183505137e-01,4.864173390330793767e-01,3.524688016015515846e-01,1.931646377898101896e-01,1.440311288499618314e-01,7.216581341965566665e-03,7.734143525703440769e-01,4.929284600946313155e-01
2.697300751125828455e-01,8.506974459169036606e-01,6.367043754120995658e-01,2.551444014173717134e-01,1.816585353747295351e-01,5.106304877858232061e-01,2.301444770132594630e-01,5.770573724429656215e-01
6.329835942873528465e-01,2.577739881504197417e-01,9.358943794686429563e-01,3.524395586197189845e-01,3.268736802865764846e-01,4.984035350105481266e-01,7.846251460606198380e-01,2.893238716162205293e-02
1.360757593369558149e-01,9.613571659483249876e-01,1.848765944352831481e-01,5.920808614178652007e-02,5.105589979984130888e-01,8.981595323194166980e-01,2.434005058701919078e-01,3.881513588675961079e-01
6.479131661101904527e-01,5.474486485442507933e-01,4.066979288288572469e-01,1.638931304119247701e-01,7.110656992298880485e-01,2.777539188786122271e-01,3.594867284464919877e-01,9.789703647991926383e-01
6.686955811123808102e-01,7.388329511045921283e-01,4.634877646019750497e-01,6.319185415379299231e-01,2.325827500308695894e-01,9.889830658170839506e-01,3.087657257838258840e-01,4.425388545589226119e-01
1.581850596033703704e-01,5.538562124455687075e-01,8.621994740465271923e-01,2.688870614740854759e-01,4.599594941424357541e-01,5.954712745894885639e-02,7.840606011957612642e-01,2.509967714020345797e-01
6.255990732048436476e-01,9.716522862756170609e-01,7.028313494215229218e-01,1.398746256043690295e-01,7.555632037339218288e-01,4.053686921833378198e-01,9.104991347600285279e-01,7.634203322259268676e-01
6.932023826316269233e-02,7.137612448414838440e-01,5.195757058725605226e-01,3.220232182843885127e-02,5.800745401755637021e-01,2.536935298457178023e-01,1.296809421962115128e-01,8.477923215572218396e-01
5.162231955277996054e-02,9.278473021517498198e-01,3.817795939931289961e-01,7.426558330802375263e-01,3.126422219539197744e-01,6.512473751910842212e-01,1.622485712523413781e-02,4.204873584472801351e-01
5.425497134621583006e-01,8.140122379869730862e-01,2.109335305789117321e-01,2.043315965469369999e-01,8.353449706650117879e-01,7.054959262519985286e-01,6.189552874200960897e-01,2.500845527515666022e-01
1.117127811395903780e-01,2.826273147938702657e-01,3.092898906063488162e-01,4.598985937020761972e-01,9.835711423698234590e-02,9.363812887516721473e-01,9.393515659831264131e-04,9.106733549302170605e-02
4.395272808250058061e-01,6.170150713473310233e-01,9.290176426717128289e-01,7.671605667959751074e-01,1.865935803890834688e-01,9.280451216567356942e-01,7.325885708286389297e-01,9.355117350535998577e-01
2.602680225808167158e-01,9.958401279930688688e-01,9.977342565647445705e-01,9.940590613324029601e-02,1.909191060246802074e-01,5.971595014185482331e-02,7.857268437960771568e-01,5.911266270225710162e-01
2.038056263022570702e-01,9.852694590141959363e-01,4.772152441437681469e-01,7.715831697826199820e-01,8.775495789220684184e-01,8.543750555105341649e-01,4.896735582349071025e-01,2.468550709104211371e-02
2.384103990934066664e-01,4.247993884657002006e-01,1.119286045461251877e-01,3.329834591282869738e-01,6.244485774585573079e-02,8.990946662594546668e-01,8.484583718530217533e-01,7.694039220675517043e-01
5.616938233532930980e-01,9.305070197127757181e-01,8.328890875100302127e-01,4.545840500150735153e-01,4.160689858572674815e-02,2.188975312415122332e-01,4.701264137333289739e-01,7.330194902827766867e-01
3.841861037541031143e-01,2.954858879365960256e-01,7.512662961663346683e-01,5.604242064684680225e-01,4.391870816600685901e-01,1.962840361156813485e-01,6.128536654136135242e-01,2.331327014584135826e-01
5.245698287347472233e-01,2.506263962540519197e-01,5.512010063866388254e-01,9.985740598067990303e-01,6.604205694757681044e-02,8.906551583076949274e-02,2.463822160819570950e-01,2.239634934652325882e-01
